symbol,name,sector,policy_rating,raw_total,final_score,rating,action,alert_level,overall_confidence,watermark,circuit_breakers_triggered,moat_score,moat_confidence,valuation_score,valuation_confidence,valuation_percentile,valuation_zone,valuation_metric,policy_score
600160,巨化股份,,neutral,69.41,69.41,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,85.1,0.9,26.52892561983471,accumulate,PE_TTM,100.0
600161,天坛生物,,neutral,69.99,69.99,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,86.65,0.9,24.462809917355372,accumulate,PE_TTM,100.0
600176,中国巨石,,neutral,38.58,38.58,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,2.89,0.9,98.26446280991735,avoid,PE_TTM,100.0
600183,生益科技,,neutral,41.58,41.58,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,10.88,0.9,93.47107438016529,avoid,PE_TTM,100.0
600188,兖矿能源,,neutral,38.95,38.95,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,3.86,0.9,97.68595041322314,avoid,PE_TTM,100.0
600196,复星医药,,neutral,73.95,73.95,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,97.19,0.9,5.619834710743802,strong_buy,PE_TTM,100.0
600219,南山铝业,,neutral,51.39,51.39,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,37.05,0.9,77.76859504132231,avoid,PE_TTM,100.0
600233,圆通速递,,neutral,65.6,65.6,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,74.93,0.9,40.082644628099175,hold,PE_TTM,100.0
600276,恒瑞医药,,neutral,73.81,73.81,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,96.82,0.9,6.363636363636363,strong_buy,PE_TTM,100.0
600309,万华化学,,neutral,49.07,49.07,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,30.85,0.9,81.48760330578513,avoid,PE_TTM,100.0
600346,恒力石化,,neutral,57.31,57.31,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,52.83,0.9,66.60550458715596,hold,PE_TTM,100.0
600362,江西铜业,,neutral,45.87,45.87,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,22.31,0.9,86.61157024793388,avoid,PE_TTM,100.0
600372,中航机载,,neutral,56.97,56.97,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,51.93,0.9,67.68595041322314,hold,PE_TTM,100.0
600377,宁沪高速,,neutral,60.18,60.18,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,60.47,0.9,57.438016528925615,hold,PE_TTM,100.0
600406,国电南瑞,,neutral,69.3,69.3,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,84.79,0.9,26.942148760330582,accumulate,PE_TTM,100.0
600415,小商品城,,neutral,72.15,72.15,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,92.4,0.9,15.206611570247933,strong_buy,PE_TTM,100.0
600426,华鲁恒升,,neutral,47.31,47.31,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,26.17,0.9,84.29752066115702,avoid,PE_TTM,100.0
600436,片仔癀,,neutral,69.44,69.44,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,85.17,0.9,26.446280991735538,accumulate,PE_TTM,100.0
600438,通威股份,,neutral,60.0,60.0,Hold/Watch,等待拐点,green_pass,0.5,[数据部分缺失],0,60.0,0.5,0.0,0.3,-1.0,invalid,PE_TTM,100.0
600460,士兰微,,neutral,58.48,58.48,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,55.96,0.9,62.849162011173185,hold,PE_TTM,100.0
600482,中国动力,,neutral,64.77,64.77,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,72.73,0.9,42.72727272727273,hold,PE_TTM,100.0
600489,中金黄金,,neutral,71.47,71.47,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,90.58,0.9,18.84297520661157,strong_buy,PE_TTM,100.0
600515,海南机场,,neutral,43.83,43.83,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,16.89,0.9,89.86693961105425,avoid,PE_TTM,100.0
600519,贵州茅台,,neutral,55.7,55.7,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,32.24,0.5,94.79,0.9,10.413223140495868,strong_buy,PE_TTM,110.0
600522,中天科技,,neutral,48.3,48.3,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,28.79,0.9,82.72727272727273,avoid,PE_TTM,100.0
600547,山东黄金,,neutral,75.0,75.0,Accumulate,分批建仓,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,100.0,0.9,0.0,strong_buy,PE_TTM,100.0
600570,恒生电子,,neutral,71.36,71.36,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,90.29,0.9,19.421487603305785,strong_buy,PE_TTM,100.0
600584,长电科技,,neutral,37.55,37.55,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,0.14,0.9,99.91735537190083,avoid,PE_TTM,100.0
600585,海螺水泥,,neutral,56.46,56.46,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,50.55,0.9,69.33884297520662,hold,PE_TTM,100.0
600588,用友网络,,neutral,60.0,60.0,Hold/Watch,等待拐点,green_pass,0.5,[数据部分缺失],0,60.0,0.5,0.0,0.3,-1.0,invalid,PE_TTM,100.0
600600,青岛啤酒,,neutral,74.64,74.64,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,99.05,0.9,1.9008264462809916,strong_buy,PE_TTM,100.0
600660,福耀玻璃,,neutral,74.77,74.77,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,99.38,0.9,1.2396694214876034,strong_buy,PE_TTM,100.0
600674,川投能源,,neutral,72.35,72.35,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,92.93,0.9,14.132231404958679,strong_buy,PE_TTM,100.0
600690,海尔智家,,neutral,74.53,74.53,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,98.76,0.9,2.479338842975207,strong_buy,PE_TTM,100.0
600741,华域汽车,,neutral,70.25,70.25,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,87.33,0.9,23.553719008264462,accumulate,PE_TTM,100.0
600760,中航沈飞,,neutral,70.48,70.48,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,87.95,0.9,22.727272727272727,accumulate,PE_TTM,100.0
600795,国电电力,,neutral,65.08,65.08,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,73.55,0.9,41.74311926605505,hold,PE_TTM,100.0
600803,新奥股份,,neutral,49.95,49.95,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,33.2,0.9,80.08264462809917,avoid,PE_TTM,100.0
600809,山西汾酒,,neutral,74.66,74.66,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,99.09,0.9,1.8181818181818181,strong_buy,PE_TTM,100.0
600845,宝信软件,,neutral,47.47,47.47,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,26.58,0.9,84.04958677685951,avoid,PE_TTM,100.0
600875,东方电气,,neutral,40.19,40.19,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,7.16,0.9,95.70247933884298,avoid,PE_TTM,100.0
600886,国投电力,,neutral,73.74,73.74,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,96.65,0.9,6.694214876033058,strong_buy,PE_TTM,100.0
600887,伊利股份,,neutral,73.31,73.31,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,95.5,0.9,9.008264462809917,strong_buy,PE_TTM,100.0
600893,航发动力,,neutral,45.92,45.92,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,22.45,0.9,86.52892561983471,avoid,PE_TTM,100.0
600900,长江电力,,neutral,72.18,72.18,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,92.48,0.9,15.041322314049587,strong_buy,PE_TTM,100.0
600905,三峡能源,,neutral,37.92,37.92,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,1.12,0.9,99.32885906040269,avoid,PE_TTM,100.0
600918,中泰证券,,neutral,64.9,64.9,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,73.07,0.9,42.31404958677686,hold,PE_TTM,100.0
600919,江苏银行,,neutral,48.55,48.55,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,29.48,0.9,82.31404958677686,avoid,PE_TTM,100.0
600926,杭州银行,,neutral,62.5,62.5,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,66.67,0.9,50.0,hold,PE_TTM,100.0
600930,华电新能,,neutral,41.27,41.27,Avoid,一票否决：禁止买入,hard_veto,0.5,[数据部分缺失],1,60.0,0.5,10.05,0.5,93.96984924623115,avoid,PE_TTM,100.0
600938,中国海油,,neutral,40.49,40.49,Avoid,一票否决：禁止买入,hard_veto,0.6312499999999999,[数据部分缺失],1,60.0,0.5,7.97,0.85,95.21871820956255,avoid,PE_TTM,100.0
600941,中国移动,,neutral,64.43,64.43,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,71.82,0.9,43.8212927756654,hold,PE_TTM,100.0
600958,东方证券,,neutral,74.22,74.22,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,97.93,0.9,4.132231404958678,strong_buy,PE_TTM,100.0
600989,宝丰能源,,neutral,64.77,64.77,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,72.73,0.9,42.72727272727273,hold,PE_TTM,100.0
600999,招商证券,,neutral,74.94,74.94,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,99.83,0.9,0.3305785123966942,strong_buy,PE_TTM,100.0
601006,大秦铁路,,neutral,37.55,37.55,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,0.14,0.9,99.91735537190083,avoid,PE_TTM,100.0
601009,南京银行,,neutral,58.16,58.16,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,55.1,0.9,63.88429752066116,hold,PE_TTM,100.0
601012,隆基绿能,,neutral,60.0,60.0,Hold/Watch,等待拐点,green_pass,0.5,[数据部分缺失],0,60.0,0.5,0.0,0.3,-1.0,invalid,PE_TTM,100.0
601018,宁波港,,neutral,74.05,74.05,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,97.48,0.9,5.041322314049586,strong_buy,PE_TTM,100.0
601021,春秋航空,,neutral,75.0,75.0,Accumulate,分批建仓,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,100.0,0.9,0.0,strong_buy,PE_TTM,100.0
601058,赛轮轮胎,,neutral,70.3,70.3,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,87.46,0.9,23.388429752066113,accumulate,PE_TTM,100.0
601059,信达证券,,neutral,75.0,75.0,Accumulate,分批建仓,green_pass,0.6312499999999999,[数据部分缺失],0,60.0,0.5,100.0,0.85,0.0,strong_buy,PE_TTM,100.0
601066,中信建投,,neutral,75.0,75.0,Accumulate,分批建仓,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,100.0,0.9,0.0,strong_buy,PE_TTM,100.0
601077,渝农商行,,neutral,45.66,45.66,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,21.76,0.9,86.94214876033057,avoid,PE_TTM,100.0
601088,中国神华,,neutral,38.07,38.07,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,1.52,0.9,99.0909090909091,avoid,PE_TTM,100.0
601100,恒立液压,,neutral,38.28,38.28,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,2.07,0.9,98.7603305785124,avoid,PE_TTM,100.0
601111,中国国航,,neutral,74.92,74.92,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,99.78,0.9,0.43668122270742354,strong_buy,PE_TTM,100.0
601117,中国化学,,neutral,73.56,73.56,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,96.16,0.9,7.68595041322314,strong_buy,PE_TTM,100.0
601127,赛力斯,,neutral,74.45,74.45,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,98.54,0.9,2.912621359223301,strong_buy,PE_TTM,100.0
601136,首创证券,,neutral,74.98,74.98,Hold/Watch,等待拐点,green_pass,0.6312499999999999,[数据部分缺失],0,60.0,0.5,99.94,0.85,0.12224938875305623,strong_buy,PE_TTM,100.0
601138,工业富联,,neutral,45.04,45.04,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,20.11,0.9,87.93388429752066,avoid,PE_TTM,100.0
601166,兴业银行,,neutral,63.15,63.15,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,68.39,0.9,47.93388429752066,hold,PE_TTM,100.0
601169,北京银行,,neutral,39.72,39.72,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,5.92,0.9,96.44628099173553,avoid,PE_TTM,100.0
601186,中国铁建,,neutral,52.22,52.22,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,39.26,0.9,76.44628099173553,avoid,PE_TTM,100.0
601211,国泰海通,,neutral,59.11,59.11,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,57.64,0.9,60.82644628099173,hold,PE_TTM,100.0
601225,陕西煤业,,neutral,39.46,39.46,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,5.23,0.9,96.8595041322314,avoid,PE_TTM,100.0
601229,上海银行,,neutral,53.51,53.51,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,42.7,0.9,74.3801652892562,avoid,PE_TTM,100.0
601236,红塔证券,,neutral,74.08,74.08,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,97.56,0.9,4.87603305785124,strong_buy,PE_TTM,100.0
601238,广汽集团,,neutral,60.0,60.0,Hold/Watch,等待拐点,green_pass,0.5,[数据部分缺失],0,60.0,0.5,0.0,0.3,-1.0,invalid,PE_TTM,100.0
601288,农业银行,,neutral,46.38,46.38,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,23.69,0.9,85.78512396694215,avoid,PE_TTM,100.0
601298,青岛港,,neutral,47.83,47.83,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,27.55,0.9,83.47107438016529,avoid,PE_TTM,100.0
601318,中国平安,,neutral,72.21,72.21,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,92.56,0.9,14.87603305785124,strong_buy,PE_TTM,100.0
601319,中国人保,,neutral,73.67,73.67,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,96.45,0.9,7.107438016528926,strong_buy,PE_TTM,100.0
601328,交通银行,,neutral,49.23,49.23,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,31.27,0.9,81.2396694214876,avoid,PE_TTM,100.0
601336,新华保险,,neutral,74.95,74.95,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,99.88,0.9,0.24793388429752067,strong_buy,PE_TTM,100.0
601360,三六零,,neutral,39.05,39.05,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,4.14,0.9,97.51552795031056,avoid,PE_TTM,100.0
601377,兴业证券,,neutral,67.99,67.99,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,81.32,0.9,31.5702479338843,accumulate,PE_TTM,100.0
601390,中国中铁,,neutral,46.02,46.02,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,22.73,0.9,86.36363636363636,avoid,PE_TTM,100.0
601398,工商银行,,neutral,49.69,49.69,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,32.51,0.9,80.49586776859505,avoid,PE_TTM,100.0
601456,国联民生,,neutral,75.0,75.0,Accumulate,分批建仓,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,100.0,0.9,0.0,strong_buy,PE_TTM,100.0
601600,中国铝业,,neutral,70.74,70.74,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,88.64,0.9,21.818181818181817,accumulate,PE_TTM,100.0
601601,中国太保,,neutral,75.0,75.0,Accumulate,分批建仓,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,100.0,0.9,0.0,strong_buy,PE_TTM,100.0
601607,上海医药,,neutral,72.41,72.41,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,93.1,0.9,13.801652892561982,strong_buy,PE_TTM,100.0
601618,中国中冶,,neutral,39.0,39.0,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,3.99,0.9,97.60330578512396,avoid,PE_TTM,100.0
601628,中国人寿,,neutral,74.67,74.67,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,99.13,0.9,1.7355371900826446,strong_buy,PE_TTM,100.0
601633,长城汽车,,neutral,70.13,70.13,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,87.02,0.9,23.96694214876033,accumulate,PE_TTM,100.0
601658,邮储银行,,neutral,55.37,55.37,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,47.66,0.9,71.40495867768595,avoid,PE_TTM,100.0
601668,中国建筑,,neutral,38.28,38.28,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,2.07,0.9,98.7603305785124,avoid,PE_TTM,100.0
601669,中国电建,,neutral,57.49,57.49,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,53.31,0.9,66.03305785123968,hold,PE_TTM,100.0
601688,华泰证券,,neutral,73.47,73.47,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,95.91,0.9,8.181818181818182,strong_buy,PE_TTM,100.0
601689,拓普集团,,neutral,60.87,60.87,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,62.33,0.9,55.20661157024793,hold,PE_TTM,100.0
601698,中国卫通,,neutral,43.7,43.7,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,16.53,0.9,90.08264462809917,avoid,PE_TTM,100.0
601728,中国电信,,neutral,57.3,57.3,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,52.8,0.9,66.63747810858143,hold,PE_TTM,100.0
601766,中国中车,,neutral,73.99,73.99,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,97.31,0.9,5.371900826446281,strong_buy,PE_TTM,100.0
601788,光大证券,,neutral,73.57,73.57,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,96.2,0.9,7.6033057851239665,strong_buy,PE_TTM,100.0
601800,中国交建,,neutral,47.42,47.42,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,26.45,0.9,84.13223140495867,avoid,PE_TTM,100.0
601808,中海油服,,neutral,74.47,74.47,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,98.6,0.9,2.809917355371901,strong_buy,PE_TTM,100.0
601816,京沪高铁,,neutral,74.88,74.88,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,99.67,0.9,0.6611570247933884,strong_buy,PE_TTM,100.0
601818,光大银行,,neutral,57.0,57.0,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,52.0,0.9,67.60330578512396,hold,PE_TTM,100.0
601825,沪农商行,,neutral,50.51,50.51,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,34.7,0.9,79.17760279965005,avoid,PE_TTM,100.0
601838,成都银行,,neutral,58.11,58.11,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,54.96,0.9,64.0495867768595,hold,PE_TTM,100.0
601857,中国石油,,neutral,42.92,42.92,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,14.46,0.9,91.32231404958677,avoid,PE_TTM,100.0
601868,中国能建,,neutral,37.67,37.67,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,0.45,0.9,99.73142345568488,avoid,PE_TTM,100.0
601872,招商轮船,,neutral,50.57,50.57,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,34.85,0.9,79.0909090909091,avoid,PE_TTM,100.0
601877,正泰电器,,neutral,58.24,58.24,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,55.3,0.9,63.63636363636363,hold,PE_TTM,100.0
601878,浙商证券,,neutral,74.88,74.88,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,99.67,0.9,0.6611570247933884,strong_buy,PE_TTM,100.0
601881,中国银河,,neutral,71.29,71.29,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,90.12,0.9,19.75206611570248,strong_buy,PE_TTM,100.0
601888,中国中免,,neutral,69.44,69.44,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,85.17,0.9,26.446280991735538,accumulate,PE_TTM,100.0
601898,中煤能源,,neutral,39.57,39.57,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,5.51,0.9,96.69421487603306,avoid,PE_TTM,100.0
601899,紫金矿业,,neutral,48.35,48.35,Avoid,回避,soft_veto,0.6499999999999999,[数据部分缺失],1,22.4,0.5,91.61,0.9,16.776859504132233,strong_buy,PE_TTM,100.0
601901,方正证券,,neutral,75.0,75.0,Accumulate,分批建仓,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,100.0,0.9,0.0,strong_buy,PE_TTM,100.0
601916,浙商银行,,neutral,41.99,41.99,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,11.98,0.9,92.8099173553719,avoid,PE_TTM,100.0
601919,中远海控,,neutral,45.87,45.87,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,22.31,0.9,86.61157024793388,avoid,PE_TTM,100.0
601939,建设银行,,neutral,39.26,39.26,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,4.68,0.9,97.19008264462809,avoid,PE_TTM,100.0
601985,中国核电,,neutral,41.43,41.43,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,10.47,0.9,93.71900826446281,avoid,PE_TTM,100.0
601988,中国银行,,neutral,42.41,42.41,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,13.09,0.9,92.14876033057851,avoid,PE_TTM,100.0
601995,中金公司,,neutral,75.0,75.0,Accumulate,分批建仓,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,100.0,0.9,0.0,strong_buy,PE_TTM,100.0
601998,中信银行,,neutral,43.44,43.44,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,15.84,0.9,90.49586776859503,avoid,PE_TTM,100.0
603019,中科曙光,,neutral,42.92,42.92,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,14.46,0.9,91.32231404958677,avoid,PE_TTM,100.0
603195,公牛集团,,neutral,74.88,74.88,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,99.67,0.9,0.6611570247933884,strong_buy,PE_TTM,100.0
603259,药明康德,,neutral,72.83,72.83,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,94.21,0.9,11.570247933884298,strong_buy,PE_TTM,100.0
603260,合盛硅业,,neutral,60.0,60.0,Hold/Watch,等待拐点,green_pass,0.5,[数据部分缺失],0,60.0,0.5,0.0,0.3,-1.0,invalid,PE_TTM,100.0
603288,海天味业,,neutral,75.0,75.0,Accumulate,分批建仓,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,100.0,0.9,0.0,strong_buy,PE_TTM,100.0
603296,华勤技术,,neutral,43.12,43.12,Avoid,一票否决：禁止买入,hard_veto,0.6312499999999999,[数据部分缺失],1,60.0,0.5,14.99,0.85,91.00449775112443,avoid,PE_TTM,100.0
603369,今世缘,,neutral,72.86,72.86,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,94.3,0.9,11.40495867768595,strong_buy,PE_TTM,100.0
603392,万泰生物,,neutral,60.0,60.0,Hold/Watch,等待拐点,green_pass,0.5,[数据部分缺失],0,60.0,0.5,0.0,0.3,-1.0,invalid,PE_TTM,100.0
603501,豪威集团,,neutral,69.77,69.77,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,86.05,0.9,25.26416906820365,accumulate,PE_TTM,100.0
603799,华友钴业,,neutral,70.6,70.6,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,88.26,0.9,22.31404958677686,accumulate,PE_TTM,100.0
603893,瑞芯微,,neutral,73.14,73.14,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,95.04,0.9,9.917355371900827,strong_buy,PE_TTM,100.0
603986,兆易创新,,neutral,61.8,61.8,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,64.81,0.9,52.231404958677686,hold,PE_TTM,100.0
